"rownames","gear","species_name","length_mm","weight_g","Sex","Mat","id_specimen","length_field2","length_field3","total_number","subsample_number","kg_field1","kg_field2","kg_field3","haul_weight","type_subsample","Notes","ID"
126,NA,NA,232,104,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,126
127,NA,NA,217,97,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,127
128,NA,NA,211,72,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,128
129,NA,NA,220,94,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,129
130,NA,NA,225,89,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,130
131,NA,NA,212,82,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,131
132,NA,NA,214,94,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,132
133,NA,NA,215,80,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,133
134,NA,NA,230,101,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,134
135,NA,NA,211,85,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,135
136,NA,NA,209,87,"M",1,NA,0,0,0,0,0,0,0,0,NA,NA,136
137,NA,NA,210,85,"M",1,NA,0,0,0,0,0,0,0,0,NA,NA,137
138,NA,NA,164,38,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,138
139,NA,NA,225,95,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,139
140,NA,NA,242,132,"F",3,NA,0,0,0,0,0,0,0,0,NA,NA,140
141,NA,NA,235,106,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,141
142,NA,NA,224,103,"F",3,NA,0,0,0,0,0,0,0,0,NA,NA,142
143,NA,NA,216,87,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,143
144,NA,NA,167,39,"M",1,NA,0,0,0,0,0,0,0,0,NA,NA,144
145,NA,NA,173,43,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,145
146,NA,NA,161,42,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,146
147,NA,NA,173,46,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,147
148,NA,NA,159,35,"M",1,NA,0,0,0,0,0,0,0,0,NA,NA,148
149,NA,"CALLSAP",62,162,"F",2,NA,138,0,0,0,0,0,0,0,NA,NA,149
150,NA,NA,60,123,"F",1,NA,130,0,0,0,0,0,0,0,NA,NA,150
151,NA,NA,55,85,"F",1,NA,221,0,0,0,0,0,0,0,NA,NA,151
152,NA,NA,51,72,"F",1,NA,102,0,0,0,0,0,0,0,NA,NA,152
153,NA,NA,60,116,"F",1,NA,125,0,0,0,0,0,0,0,NA,NA,153
154,NA,NA,59,118,"F",1,NA,138,0,0,0,0,0,0,0,NA,NA,154
155,NA,"MELIKER",31,16,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,155
156,NA,NA,34,21,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,156
157,NA,NA,36,24,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,157
158,NA,NA,20,4,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,158
159,NA,NA,20,5,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,159
160,NA,NA,28,12,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,160
161,NA,NA,25,8,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,161
162,NA,NA,48,54,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,162
163,NA,NA,26,9,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,163
164,NA,NA,25,9,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,164
165,NA,NA,30,17,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,165
166,NA,NA,25,10,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,166
167,NA,NA,51,56,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,167
168,NA,NA,37,24,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,168
169,NA,NA,0,0,"F",0,NA,0,0,0,0,0,0,0,0,NA,NA,169
170,NA,NA,0,0,"F",0,NA,0,0,0,0,0,0,0,0,NA,NA,170
171,NA,NA,20,5,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,171
172,NA,NA,26,10,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,172
173,NA,NA,37,31,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,173
174,NA,NA,28,10,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,174
175,NA,NA,38,26,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,175
176,NA,NA,31,17,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,176
177,NA,NA,34,21,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,177
178,NA,NA,31,19,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,178
179,NA,NA,47,49,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,179
180,NA,NA,38,29,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,180
181,NA,NA,30,14,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,181
182,NA,NA,31,18,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,182
183,NA,NA,23,8,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,183
184,NA,NA,36,25,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,184
185,NA,NA,38,28,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,185
186,NA,NA,31,13,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,186
187,NA,NA,31,15,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,187
188,NA,NA,38,26,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,188
189,NA,NA,34,19,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,189
190,NA,NA,27,11,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,190
191,NA,NA,29,15,"M",1,NA,0,0,0,0,0,0,0,0,NA,NA,191
192,"A","SOLEVUL",302,241,"F",2,"SS7879",0,0,0,0,0,0,0,0,NA,NA,192
