"rownames","gear","species_name","length_mm","weight_g","Sex","Mat","id_specimen","length_field2","length_field3","total_number","subsample_number","kg_field1","kg_field2","kg_field3","haul_weight","type_subsample","Notes","ID"
1,"A","RAJAAST",434,556,"F",1,NA,272,310,0,0,0,0,0,0,NA,NA,1
2,NA,NA,112,6,"M",1,NA,49,71,0,0,0,0,0,0,NA,NA,2
3,NA,NA,466,670,"M",3,NA,271,310,0,0,0,0,0,0,NA,NA,3
4,NA,"SOLEVUL",251,114,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,4
5,NA,NA,210,76,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,5
6,NA,NA,204,68,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,6
7,NA,NA,261,164,"F",3,NA,0,0,0,0,0,0,0,0,NA,NA,7
8,NA,NA,237,98,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,8
9,NA,NA,260,152,"M",3,NA,0,0,0,0,0,0,0,0,NA,NA,9
10,NA,NA,267,186,"F",3,NA,0,0,0,0,0,0,0,0,NA,NA,10
11,NA,NA,224,86,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,11
12,NA,NA,222,84,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,12
13,NA,NA,234,96,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,13
14,NA,NA,203,62,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,14
15,NA,NA,216,84,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,15
16,NA,NA,251,154,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,16
17,NA,NA,257,144,"F",3,NA,0,0,0,0,0,0,0,0,NA,NA,17
18,NA,NA,212,94,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,18
19,NA,NA,221,74,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,19
20,NA,NA,234,98,"M",3,NA,0,0,0,0,0,0,0,0,NA,NA,20
21,NA,NA,214,86,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,21
22,NA,NA,209,70,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,22
23,NA,NA,232,96,"M",3,NA,0,0,0,0,0,0,0,0,NA,NA,23
24,NA,NA,278,200,"F",3,NA,0,0,0,0,0,0,0,0,NA,NA,24
25,NA,"GOBINIG",130,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,25
26,NA,NA,127,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,26
27,NA,NA,109,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,27
28,NA,NA,102,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,28
29,NA,NA,91,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,29
30,NA,NA,137,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,30
31,NA,NA,90,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,31
32,NA,NA,128,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,32
33,NA,NA,123,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,33
34,NA,NA,101,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,34
35,NA,NA,110,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,35
36,NA,NA,117,227,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,36
37,NA,"BUGLLUT",105,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,37
38,NA,NA,109,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,38
39,NA,NA,111,37,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,39
40,NA,"SQUIMAN",25,28,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,40
41,NA,NA,26,26,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,41
42,NA,NA,19,14,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,42
43,NA,NA,24,23,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,43
44,NA,NA,22,22,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,44
45,NA,NA,26,28,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,45
46,NA,NA,23,21,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,46
47,NA,NA,27,29,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,47
48,NA,NA,21,14,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,48
49,NA,NA,25,23,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,49
50,NA,NA,20,16,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,50
51,NA,NA,19,13,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,51
52,NA,NA,24,19,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,52
53,NA,NA,24,25,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,53
54,NA,NA,22,15,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,54
55,NA,NA,22,18,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,55
56,NA,NA,20,13,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,56
57,NA,NA,26,0,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,57
58,NA,NA,18,9,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,58
59,NA,NA,17,9,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,59
