"rownames","gear","species_name","length_mm","weight_g","Sex","Mat","id_specimen","length_field2","length_field3","total_number","subsample_number","kg_field1","kg_field2","kg_field3","haul_weight","type_subsample","Notes","ID"
72,NA,NA,23,6,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,72
73,NA,NA,23,0,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,73
74,NA,NA,19,4,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,74
75,NA,NA,21,5,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,75
76,NA,NA,23,7,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,76
77,NA,NA,24,7,"F",1,NA,0,0,0,0,0,0,0,0,NA,"parassitato",77
78,NA,NA,26,8,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,78
79,NA,NA,26,7,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,79
80,NA,NA,17,3,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,80
81,NA,NA,21,7,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,81
82,NA,NA,21,6,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,82
83,NA,NA,28,11,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,83
84,NA,NA,23,6,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,84
85,NA,NA,24,0,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,85
86,NA,NA,22,0,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,86
87,NA,NA,20,4,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,87
88,NA,NA,23,7,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,88
89,NA,NA,24,8,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,89
90,NA,NA,26,9,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,90
91,NA,NA,29,12,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,91
92,NA,NA,22,5,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,92
93,NA,NA,19,3,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,93
94,NA,NA,17,3,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,94
95,NA,NA,25,9,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,95
96,NA,NA,17,3,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,96
97,NA,NA,23,7,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,97
98,NA,NA,18,5,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,98
99,NA,NA,22,7,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,99
100,NA,NA,20,6,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,100
101,NA,NA,23,8,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,101
102,NA,NA,20,5,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,102
103,NA,NA,27,13,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,103
104,NA,NA,24,9,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,104
105,NA,NA,20,5,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,105
106,NA,NA,17,4,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,106
107,NA,NA,21,6,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,107
108,NA,NA,26,11,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,108
109,NA,NA,22,7,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,109
110,NA,NA,23,8,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,110
111,NA,NA,25,11,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,111
112,NA,NA,18,4,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,112
113,NA,NA,21,6,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,113
114,NA,NA,21,5,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,114
115,NA,NA,23,7,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,115
116,NA,NA,21,6,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,116
117,NA,NA,16,4,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,117
118,NA,NA,17,3,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,118
119,NA,NA,18,4,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,119
120,"A","EUTRGUR",182,49,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,120
121,NA,"LOPHBUD",220,132,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,121
122,NA,NA,204,118,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,122
123,NA,NA,200,97,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,123
124,NA,"MERLMER",285,183,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,124
125,NA,NA,293,173,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,125
126,NA,NA,203,63,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,126
127,NA,NA,159,26,"M",1,NA,0,0,0,0,0,0,0,0,NA,NA,127
128,NA,"TRAHDRA",134,73,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,128
129,NA,"URANSCA",168,85,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,129
130,NA,"MUREBRA",0,129,NA,0,NA,0,0,5,0,0,0,0,0,NA,NA,130
131,NA,"SEPIOFF",120,210,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,131
132,NA,"GALEECH",0,1034,NA,0,NA,0,0,39,0,0,0,0,0,NA,NA,132
133,NA,"ELEDCIR",58,74,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,133
134,NA,"RAJAAST",87,3,NA,0,NA,38,55,0,0,0,0,0,0,NA,NA,134
135,NA,"PAPELON",26,9,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,135
136,NA,NA,24,8,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,136
137,NA,NA,23,8,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,137
138,NA,NA,20,6,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,138
139,NA,NA,19,5,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,139
140,NA,NA,24,8,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,140
141,NA,NA,26,11,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,141
142,NA,NA,28,13,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,142
143,NA,NA,26,12,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,143
144,NA,NA,26,12,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,144
145,NA,NA,28,13,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,145
146,NA,NA,25,9,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,146
147,NA,NA,26,10,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,147
148,NA,NA,17,4,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,148
149,NA,NA,21,6,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,149
150,NA,NA,27,11,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,150
151,NA,NA,21,6,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,151
152,NA,NA,22,7,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,152
153,NA,NA,25,9,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,153
154,NA,NA,23,8,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,154
155,NA,NA,26,11,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,155
156,NA,NA,23,9,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,156
157,NA,NA,21,6,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,157
158,NA,NA,19,4,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,158
159,NA,NA,24,9,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,159
160,NA,NA,22,0,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,160
161,NA,NA,26,11,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,161
162,NA,NA,NA,5,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,162
163,NA,NA,24,0,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,163
164,NA,NA,23,7,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,164
165,NA,NA,19,5,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,165
166,NA,NA,22,6,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,166
