"rownames","gear","species_name","length_mm","weight_g","Sex","Mat","id_specimen","length_field2","length_field3","total_number","subsample_number","kg_field1","kg_field2","kg_field3","haul_weight","type_subsample","Notes","ID"
63,NA,NA,27,12,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,63
64,NA,NA,38,28,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,64
65,NA,NA,35,22,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,65
66,"A","MELIKER",36,22,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,66
67,NA,NA,31,14,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,67
68,NA,NA,25,10,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,68
69,NA,NA,34,20,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,69
70,NA,NA,30,16,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,70
71,NA,NA,32,18,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,71
72,NA,NA,24,8,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,72
73,NA,NA,30,16,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,73
74,NA,NA,41,35,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,74
75,NA,NA,25,9,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,75
76,NA,NA,30,16,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,76
77,NA,NA,32,17,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,77
78,NA,NA,29,15,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,78
79,NA,NA,33,20,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,79
80,NA,NA,28,11,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,80
81,NA,NA,30,14,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,81
82,NA,NA,28,11,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,82
83,NA,NA,33,21,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,83
84,NA,NA,28,13,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,84
85,NA,NA,30,15,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,85
86,NA,NA,43,0,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,86
87,"D","MELIKER",0,10,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,87
88,NA,"NATISTE",0,4,NA,0,NA,0,0,1,0,0,0,0,0,NA,NA,88
89,NA,"MYTGALL",0,8,NA,0,NA,0,0,1,0,0,0,0,0,NA,NA,89
