"rownames","gear","species_name","length_mm","weight_g","Sex","Mat","id_specimen","length_field2","length_field3","total_number","subsample_number","kg_field1","kg_field2","kg_field3","haul_weight","type_subsample","Notes","ID"
1.6,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117
1.7,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118
1.8,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119
1.9,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120
1.1,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121
1.11,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122
1.12,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123
1.13,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124
1.14,NA,"GALEECH",NA,NA,NA,NA,NA,NA,NA,11,NA,0.3,NA,NA,NA,"C1_species",NA,125
1.15,NA,"SQUIMAN",29,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1_species",NA,126
1.16,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127
1.17,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128
1.18,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
1.19,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
1.2,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131
1.21,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132
1.22,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133
1.23,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134
1.24,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135
1.25,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136
1.26,NA,NA,27,NA,"F",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137
1.27,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138
1.28,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139
1.29,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140
1.3,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141
1.31,NA,NA,24,NA,"F",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142
112,"D","SOLEVUL",263,158,"M",3,"SS7659",0,0,0,0,0,0,0,0,NA,NA,143
210,NA,NA,289,275,"F",3,"SS7660",0,0,0,0,0,0,0,0,NA,NA,144
310,"A","SOLEVUL",300,266,"F",3,"SS7661",0,0,0,0,0,0,0,0,NA,NA,145
410,NA,NA,300,260,"F",3,"SS7662",0,0,0,0,0,0,0,0,NA,NA,146
510,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,147
